minute,0
16320,58.16455669203848
16330,54.15996722748926
16340,54.20064125708641
16350,62.42956581641969
16360,40.921582939496346
16370,55.90951678798337
16380,26.3390481462137
16390,46.03861988121853
16400,48.93784027970761
16410,61.174701237664216
16420,37.51475713540481
16430,37.38254926940932
16440,43.63605431171515
16450,54.4084923703658
16460,56.9856822580924
16470,77.40997741285493
16480,68.54250427239943
16490,49.09152173847662
16500,88.55109240320142
16510,48.74906788588148
16520,81.78022586909782
16530,87.08470297146323
16540,81.77144848778349
16550,72.74688125544542
16560,77.76887863762883
16570,78.70976597896188
16580,80.3125036309193
16590,52.640400575467794
16600,72.22962160925647
16610,64.19625137961066
16620,59.92888906806234
16630,87.14612486301358
16640,71.65450275977472
16650,77.06760954772919
16660,72.26400081058355
16670,82.68484245794414
16680,57.81585709345015
16690,33.07182351853071
16700,42.02589680068007
16710,32.96716754181919
16720,35.1627129364014
16730,67.30445580957672
16740,45.78275720652475
16750,46.45541663051192
16760,54.961510016597984
16770,38.74851166942647
16780,42.548330791958115
16790,40.78864741451098
16800,33.410879550086555
16810,40.218855351529044
16820,34.470347307897164
16830,30.970291070268043
16840,33.233051175849376
16850,37.15252123124077
16860,35.27261775543645
16870,32.58402240513949
16880,30.832079791048937
16890,35.8426393429114
16900,38.058846690064534
16910,37.17443859702395
16920,35.09093558143948
16930,29.976730895461223
16940,34.50695665501607
16950,30.6376284811683
16960,29.330481632291246
16970,36.506106444250975
16980,38.78936557215629
16990,37.68001851801387
17000,35.198541287012155
17010,35.95564534856443
17020,35.38416018951123
17030,32.73073510585912
17040,32.245287260704075
17050,35.364543544224496
17060,32.522398256211005
17070,30.510373583855536
17080,35.76391189560209
17090,33.55237433271903
17100,40.00900215668532
17110,30.63118611986174
17120,36.18814073356842
17130,31.54783411939682
17140,34.96151368899522
17150,35.28014913514628
17160,37.690992843613785
17170,40.1581359174417
17180,36.935405518186585
17190,35.86958119194965
17200,37.113139722264194
17210,36.00435593852233
17220,38.71386629607456
17230,39.57028916007883
17240,38.63205378796078
17250,36.08466467050466
17260,38.477238432428685
17270,35.79921585286449
17280,36.58746078427017
17290,37.20146466028805
17300,39.018742181604395
17310,39.83816211188953
17320,39.67699598573994
17330,35.36385047290678
17340,37.34131774572211
17350,33.456474658815274
17360,37.80864515586831
17370,36.75081300823344
17380,41.653704514052194
17390,40.84557756972105
17400,38.03171759129768
17410,41.85900538565369
17420,43.738236307902795
17430,38.004421808282274
17440,39.1067412433178
17450,36.05970801583657
17460,32.717768526770904
17470,35.1816900325194
17480,35.68317467816158
17490,31.335872393293073
17500,30.860537027955402
17510,30.026124318276285
17520,26.913002551031997
17530,29.190580908114182
17540,27.137397397027758
17550,30.39459374227235
17560,38.54423192578936
17570,37.29388900860483
17580,43.31316739260555
17590,39.901976309809136
17600,37.42868165042204
